id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
m240,2523.5874,2489.9846,2416.4192,3354.3171,3088.763427734375,2409.7001953125,2248.54541015625,1696.2159423828125,2117.1962890625,3606.94873046875,2620.8017578125,2083.676025390625,2889.298583984375,2740.64453125,2740.52001953125,3288.799560546875,3688.429931640625,2635.01318359375,2586.178466796875,2005.4295654296875,2301.96728515625,3906.57763671875,2933.034912109375,2346.221435546875
m241,20937.26,25033.826,28962.66,28745.814,29977.533203125,25505.734375,20928.267578125,17592.591796875,18106.9609375,23633.330078125,22199.482421875,18048.0546875,23342.126953125,27939.26171875,30108.314453125,30087.841796875,31104.234375,28845.271484375,21366.96875,20036.990234375,19419.525390625,25547.271484375,23346.23828125,20090.29296875
m242,1074.358,2782.032,3352.5657,973.30347,740.81396484375,1570.1201171875,841.5331420898438,1021.87548828125,1247.92236328125,577.1251831054688,618.89794921875,932.9075317382812,1167.0616455078125,2675.5,3302.9228515625,897.1771850585938,821.3530883789062,1484.978515625,877.201416015625,955.363525390625,1233.24853515625,763.3597412109375,599.411376953125,1070.1409912109375
m243,279.26065,447.70117,712.24646,308.5719,292.52227783203125,396.61175537109375,287.98297119140625,305.8411865234375,323.28070068359375,354.4322204589844,263.22674560546875,308.4032897949219,283.0736083984375,430.80670166015625,685.254150390625,308.6153564453125,287.61248779296875,432.9043884277344,310.5489501953125,319.94268798828125,335.9811096191406,377.44549560546875,274.9385986328125,344.21563720703125
m244,479.649,532.6921,279.6324,334.3406,483.7911682128906,454.59820556640625,404.8128356933594,445.9018859863281,394.9319152832031,438.10882568359375,437.53253173828125,342.0213928222656,500.2463073730469,518.9674072265625,295.2557678222656,321.0968322753906,531.6621704101562,483.8446350097656,423.7447814941406,467.0845642089844,446.1372985839844,461.5256652832031,465.7103271484375,359.4857177734375
m245,168.76744,194.33144,255.35622,439.81696,248.29457092285156,187.67840576171875,165.50811767578125,157.254150390625,229.30482482910156,141.81857299804688,139.52867126464844,143.5423126220703,210.46522521972656,217.1777801513672,250.39585876464844,416.877197265625,280.60333251953125,179.67086791992188,181.65023803710938,163.7080841064453,230.8821563720703,153.02084350585938,169.0106201171875,147.21078491210938
m246,2020.5049,4168.3413,4898.459,2122.0657,1722.752197265625,2620.2958984375,1718.350341796875,1933.9002685546875,2360.888916015625,1533.07763671875,1532.357421875,1882.79638671875,2173.30615234375,4155.91943359375,4868.06884765625,2070.402587890625,1905.2567138671875,2625.980224609375,1874.341064453125,1940.3695068359375,2385.444091796875,1811.73291015625,1615.3236083984375,2056.732421875
m247,983.6309,1863.1174,1681.6464,771.6066,816.1646118164062,950.5880737304688,1098.216064453125,1217.87060546875,652.7794189453125,404.30401611328125,827.1054077148438,950.5349731445312,1014.98388671875,1768.9622802734375,1679.1424560546875,708.2008056640625,938.19189453125,941.6348266601562,1177.5921630859375,1252.548583984375,738.336669921875,519.2440795898438,980.053955078125,1227.6497802734375
m248,399.63733,627.3444,680.30536,339.5042,382.7081604003906,514.8281860351562,590.358154296875,521.2459716796875,322.7602844238281,294.9462890625,356.5494384765625,412.7699279785156,407.80718994140625,626.4478759765625,667.5845947265625,363.96142578125,392.0047607421875,496.1206359863281,598.1626586914062,509.0129089355469,345.2098693847656,332.6039123535156,379.75921630859375,469.5098876953125
m249,166.46799,152.33218,83.833916,57.476227,121.5524673461914,130.71719360351562,94.47134399414062,86.8692626953125,118.57356262207031,121.23332214355469,104.80005645751953,126.03376770019531,166.41912841796875,161.3684539794922,91.83213806152344,64.98878479003906,130.94049072265625,141.53761291503906,98.25057983398438,98.80052947998047,114.8817367553711,143.30941772460938,125.87039184570312,131.6392822265625
m250,245.53423,218.83218,162.7637,193.8762,225.5045928955078,181.45333862304688,177.28932189941406,211.85964965820312,161.05491638183594,178.41259765625,189.11077880859375,206.22593688964844,254.87344360351562,218.87063598632812,165.270751953125,185.6600341796875,241.37435913085938,181.46873474121094,191.82032775878906,217.290771484375,171.25552368164062,193.1989288330078,206.99122619628906,207.30337524414062
m251,1965.9575,3135.4624,2780.7966,1448.3463,1689.9578857421875,1840.671630859375,2132.4658203125,2169.943115234375,1340.04833984375,1029.848876953125,1563.483154296875,1845.6370849609375,1945.4493408203125,2983.1220703125,2765.047119140625,1468.115478515625,1819.0643310546875,1850.786865234375,2230.074462890625,2195.1533203125,1444.8111572265625,1216.943603515625,1745.698974609375,2190.07763671875
m252,783.1161,317.6328,449.43744,386.38135,430.3175048828125,1027.550048828125,1448.350830078125,737.3187255859375,346.0087890625,506.363525390625,382.89251708984375,533.2496948242188,636.6824951171875,551.0248413085938,550.8258666992188,448.23004150390625,370.5281066894531,975.4990234375,1491.381591796875,861.6131591796875,280.5959167480469,660.7648315429688,501.579345703125,700.3275756835938
m253,182.87144,162.1096,229.3776,159.6236,145.42886352539062,242.03672790527344,291.1829833984375,187.7034912109375,152.68421936035156,212.26416015625,170.3636016845703,140.15756225585938,186.5185546875,190.01539611816406,237.653564453125,185.89422607421875,137.01358032226562,272.8346862792969,286.90869140625,200.24851989746094,165.25282287597656,230.4566192626953,164.10134887695312,175.79615783691406
m254,86.370995,104.7939,70.76201,76.063416,111.76603698730469,102.56963348388672,107.86402130126953,110.58490753173828,101.55973815917969,74.65863800048828,78.4773178100586,95.21308898925781,88.8736572265625,102.64907836914062,70.8667221069336,82.35489654541016,109.67706298828125,100.05706024169922,114.39799499511719,108.99834442138672,103.531005859375,86.4322509765625,91.08252716064453,94.86203002929688
m255,474.3245,170.92296,105.215126,262.2281,234.66661071777344,531.4786376953125,619.4423828125,205.0623321533203,202.5966796875,411.11834716796875,228.02650451660156,291.406005859375,501.01678466796875,196.22976684570312,84.24256896972656,303.7994384765625,287.41015625,493.9036865234375,638.0031127929688,244.50320434570312,215.99856567382812,397.04290771484375,179.09420776367188,286.20306396484375
m256,1387.2173,769.5735,825.2088,800.9951,835.3226318359375,1756.0260009765625,2416.26611328125,1250.697021484375,778.6152954101562,1085.7275390625,814.4493408203125,1011.2996826171875,1294.84619140625,1047.65185546875,928.687255859375,912.7216796875,743.1802978515625,1712.1514892578125,2445.461181640625,1397.7020263671875,758.80810546875,1293.0784912109375,949.3452758789062,1209.8212890625
m257,126.9081,350.8208,867.3371,314.99197,223.52796936035156,290.4978942871094,144.42759704589844,166.00892639160156,137.4667510986328,257.8758239746094,77.08079528808594,79.37520599365234,91.25788879394531,323.19903564453125,888.31494140625,278.23663330078125,203.08432006835938,370.5391540527344,95.7203598022461,177.88998413085938,226.21713256835938,320.69647216796875,15.718185424804688,121.90560150146484
m258,89.78623,142.68494,257.92102,123.25501,102.62655639648438,118.40592193603516,94.4693374633789,86.77059173583984,102.11959075927734,122.48169708251953,74.77881622314453,89.36638641357422,89.8661117553711,128.32815551757812,245.62457275390625,122.72702026367188,94.41246795654297,140.8950958251953,84.59744262695312,99.93109893798828,98.16836547851562,114.47241973876953,65.01593017578125,102.27964782714844
m259,361.226,616.2809,1300.091,601.59937,493.91119384765625,570.2377319335938,395.4259033203125,416.16363525390625,397.7521057128906,549.9119262695312,309.52178955078125,328.6219177246094,324.3216552734375,594.5478515625,1302.6358642578125,583.6034545898438,476.4050598144531,682.8690185546875,337.49554443359375,435.3289794921875,497.1131286621094,621.1688232421875,241.21485900878906,390.9790954589844
m260,592.12244,493.90088,790.5313,455.5065,471.4661865234375,482.61712646484375,628.3670043945312,1456.457275390625,764.1636352539062,249.52828979492188,344.9832458496094,505.29058837890625,590.2347412109375,577.0712280273438,861.8814086914062,543.07666015625,602.3949584960938,579.8450317382812,819.0531616210938,1411.7388916015625,767.8008422851562,364.9541320800781,393.5089416503906,544.91748046875
m261,449.6301,539.5641,524.84406,374.53894,393.66790771484375,399.2190246582031,419.36376953125,498.9336242675781,428.8979797363281,300.914306640625,337.446044921875,424.6087341308594,467.7944030761719,552.42236328125,522.5432739257812,401.36505126953125,398.3888244628906,406.2292175292969,434.19451904296875,492.5743103027344,427.3452453613281,337.4188232421875,353.98974609375,430.0978698730469
m262,78.91834,70.18112,60.511726,69.8724,99.11741638183594,92.29135131835938,99.76996612548828,108.71189880371094,80.0068359375,70.1045913696289,98.11544036865234,96.72112274169922,82.30463409423828,74.22825622558594,65.09872436523438,68.63482666015625,101.3038330078125,102.09979248046875,101.34569549560547,121.12464904785156,86.9788818359375,82.68017578125,102.0107421875,105.81199645996094
m263,203.35997,142.32594,114.136154,172.03514,244.53848266601562,212.5540008544922,200.52589416503906,179.3618927001953,166.85116577148438,195.48931884765625,152.8849639892578,185.82080078125,209.09017944335938,158.60110473632812,109.19769287109375,170.687744140625,275.666259765625,205.0951385498047,198.41659545898438,199.49241638183594,185.3667449951172,206.21917724609375,155.06712341308594,200.73687744140625
m264,1437.5552,1334.9882,1559.0874,1163.6985,1288.4761962890625,1258.254638671875,1428.2528076171875,2417.40380859375,1511.383544921875,873.9996948242188,1009.7510986328125,1246.653564453125,1459.482421875,1404.1580810546875,1644.1514892578125,1303.2667236328125,1446.6107177734375,1363.3682861328125,1632.471923828125,2431.69775390625,1578.8406982421875,1023.0259399414062,1085.777587890625,1338.712890625
m265,146.96158,225.45868,448.40875,224.0809,213.95761108398438,308.6360778808594,348.4118957519531,271.8675842285156,185.8382110595703,238.65736389160156,165.21917724609375,180.4486083984375,159.9864959716797,255.5292510986328,432.3551940917969,257.8282470703125,210.6354522705078,333.2943115234375,355.4450378417969,276.5211486816406,219.83180236816406,281.3555908203125,185.36846923828125,224.9600067138672
m266,254.98457,325.77933,581.8092,276.22318,239.6903839111328,344.7116394042969,349.0066223144531,293.10723876953125,301.00048828125,358.9090576171875,239.24020385742188,286.18951416015625,245.23228454589844,319.92462158203125,564.9741821289062,307.7217712402344,217.93338012695312,374.26519775390625,348.16607666015625,315.17596435546875,277.6369323730469,372.8680419921875,259.6451110839844,299.6277160644531
m267,70.9314,94.14641,62.83851,61.464203,112.52774810791016,96.60165405273438,77.3075942993164,90.64213562011719,81.74203491210938,58.37714385986328,79.95601654052734,94.72176361083984,76.3490982055664,98.29952239990234,66.68655395507812,69.8207015991211,122.5645751953125,96.37137603759766,86.03250122070312,95.34510040283203,88.71163177490234,70.56007385253906,92.90481567382812,97.4417495727539
m268,257.18106,262.14166,305.93594,300.6735,375.5297546386719,355.52490234375,261.56317138671875,230.71424865722656,224.77687072753906,269.9577941894531,228.97259521484375,242.21688842773438,267.7957763671875,275.1413879394531,323.65814208984375,340.78912353515625,397.4171142578125,370.6497497558594,285.5028991699219,252.49913024902344,248.1170196533203,273.06268310546875,245.38140869140625,256.37274169921875
m269,778.40924,995.55743,1561.6243,950.87933,1000.071533203125,1234.6495361328125,1149.6417236328125,893.9817504882812,819.6277465820312,991.483154296875,762.7198486328125,876.6017456054688,800.0755615234375,1039.37158203125,1554.449462890625,1043.5142822265625,998.2964477539062,1288.98876953125,1200.0487060546875,953.8045043945312,838.0690307617188,1068.3135986328125,804.8910522460938,940.2141723632812
m270,3631.694,6299.692,8020.429,3010.6643,3278.352294921875,4833.99072265625,4866.1572265625,4836.75927734375,3224.05517578125,2630.540283203125,2788.595703125,3412.187744140625,3865.38623046875,6196.61083984375,7826.7763671875,3213.42822265625,3147.51904296875,5126.830078125,5172.63720703125,4795.9990234375,3667.972412109375,3404.278564453125,3035.718505859375,4731.67529296875
m271,1696.0039,2413.034,3236.508,1512.3179,1489.275634765625,2109.013916015625,2178.007568359375,1988.4603271484375,1712.957275390625,1715.923095703125,1448.228759765625,1766.71484375,1750.044921875,2416.773193359375,3161.97802734375,1618.1134033203125,1474.28271484375,2300.6220703125,2247.348388671875,2030.2548828125,1751.493896484375,1893.6881103515625,1562.052490234375,1936.7362060546875
m272,966.0244,1091.5073,633.60767,678.74005,1063.3458251953125,1023.3722534179688,905.7901611328125,923.2161254882812,843.3214111328125,813.7924194335938,910.4417114257812,866.2921142578125,1025.2371826171875,1117.63134765625,639.0676879882812,688.9551391601562,1123.22802734375,1049.3642578125,940.1831665039062,952.92236328125,930.911865234375,902.6182861328125,989.6063232421875,904.1134643554688
m273,1663.7681,1122.1455,1064.5035,1675.8844,1572.7861328125,1736.8216552734375,1711.0577392578125,1092.6131591796875,1115.392333984375,1384.265869140625,1079.3092041015625,1308.4931640625,1709.061279296875,1203.13623046875,1038.8505859375,1672.6839599609375,1773.943603515625,1689.6226806640625,1808.0400390625,1189.19091796875,1162.7969970703125,1459.00390625,1114.3624267578125,1344.9586181640625
m274,7772.8516,11472.086,13581.969,6742.693,7407.1005859375,9712.46484375,10083.76171875,9221.416015625,7182.0849609375,6522.17822265625,6180.3046875,7566.8408203125,8075.54296875,11354.0908203125,13326.8974609375,7087.19677734375,7169.6298828125,10112.59765625,10556.9140625,9263.806640625,7661.783203125,7646.3798828125,6736.6357421875,9006.5107421875
m275,24035.943,33632.3,38011.39,35255.86,34371.0,29308.318359375,25828.5703125,21796.958984375,19206.388671875,23475.38671875,24376.529296875,20553.947265625,26376.94921875,35140.671875,38690.203125,35139.34375,33924.84765625,31796.375,26048.22265625,22705.962890625,20912.498046875,25793.4453125,25502.068359375,22893.072265625
m276,5360.93,6164.853,10032.518,8482.026,6911.5556640625,6717.75537109375,6475.8291015625,5033.8974609375,5434.35986328125,7396.0556640625,5624.17236328125,5846.87890625,5579.4990234375,6503.6826171875,10141.658203125,8530.2626953125,7034.763671875,7409.36962890625,6730.69921875,5351.3408203125,5843.01220703125,7785.1982421875,5966.7802734375,6173.26025390625
m277,3874.3906,4863.456,4310.5913,3033.9685,3491.291748046875,3690.02490234375,3614.14453125,3346.2109375,3196.482177734375,3198.81396484375,3112.59716796875,3683.978759765625,4089.353515625,5146.69287109375,4518.3271484375,3126.4267578125,3663.94873046875,3818.704833984375,3802.85009765625,3333.256591796875,3410.48486328125,3405.40380859375,3330.388427734375,3771.516845703125
m278,4958.4297,4348.1626,4098.0186,6476.203,5810.99755859375,4848.40234375,4789.193359375,3182.623046875,3667.55517578125,6260.01123046875,4802.7509765625,4067.193359375,5362.32080078125,4698.81884765625,4655.2275390625,6223.265625,6659.30712890625,5056.55517578125,5310.931640625,3532.48046875,3899.001953125,6649.3076171875,5190.6796875,4371.94677734375
m279,39388.555,50734.688,58310.586,55145.855,52284.7421875,46141.2734375,41682.91796875,34460.92578125,32629.982421875,41151.9453125,39695.125,35026.22265625,43128.734375,53272.40625,60274.82421875,55337.81640625,52708.328125,49879.97265625,43040.40625,36142.60546875,34775.36328125,45294.02734375,41969.25390625,38217.49609375
m280,11282.282,16192.858,18414.273,24603.998,26144.5625,18686.12890625,10728.4033203125,7207.216796875,9332.9345703125,9127.9248046875,7638.51953125,6746.5322265625,11709.7568359375,17522.19921875,19494.642578125,25035.806640625,26194.330078125,19559.259765625,11623.3818359375,8226.177734375,10172.31640625,9685.95703125,8038.59130859375,7888.396484375
m281,5863.7188,11469.716,20635.016,17611.723,15595.4619140625,13078.83203125,7113.71484375,3575.843505859375,3913.10498046875,5917.41162109375,4715.90185546875,4446.67578125,6258.5556640625,12475.033203125,21368.609375,18426.2890625,15937.138671875,14294.5380859375,7447.59814453125,4483.6259765625,4224.18603515625,6528.03857421875,4887.98779296875,5135.09765625
m282,1029.8864,1119.6083,699.8136,956.7509,1337.2353515625,1220.0625,997.4622802734375,851.22119140625,892.357421875,749.26318359375,736.7410888671875,818.341064453125,1060.6610107421875,1156.0426025390625,737.1913452148438,964.7462158203125,1410.7901611328125,1251.6162109375,1088.89453125,916.1878662109375,896.6390991210938,855.0851440429688,851.857421875,900.1914672851562
m283,1036.651,1173.1644,1266.6523,1406.9382,1478.586669921875,1133.300048828125,877.854248046875,745.032470703125,923.6929931640625,1300.08447265625,1046.5528564453125,851.3532104492188,1072.013916015625,1214.4381103515625,1269.23193359375,1426.1429443359375,1509.7015380859375,1172.6943359375,927.1585083007812,768.623291015625,962.2439575195312,1311.1180419921875,1062.5731201171875,932.20703125
m284,19808.867,30725.01,43184.95,45984.984,45228.65234375,35804.8125,20724.833984375,12631.48046875,14384.4970703125,16462.482421875,13934.3173828125,12877.3125,20567.3828125,33213.515625,44986.03515625,47419.29296875,45609.3515625,37659.29296875,21909.49609375,14478.521484375,15834.1708984375,17747.37109375,14956.5556640625,15190.45703125
m285,1457.1403,2570.5654,3138.6057,3552.5107,3577.19482421875,2237.613037109375,995.7137451171875,294.7143249511719,369.1712646484375,467.7767333984375,360.85601806640625,551.5978393554688,1537.5941162109375,2817.3818359375,3342.20703125,3625.044189453125,3550.506103515625,2413.448974609375,1095.0455322265625,393.9070129394531,484.9266357421875,571.5225830078125,475.84844970703125,751.090576171875
m286,184.24684,407.6264,858.6444,672.7704,538.618896484375,407.9596252441406,209.16070556640625,119.21437072753906,145.47586059570312,252.6373291015625,119.28905487060547,123.68899536132812,220.3169403076172,471.4978942871094,894.558837890625,707.831298828125,555.3067016601562,467.4142761230469,193.7809295654297,156.54324340820312,183.57261657714844,275.41888427734375,135.24533081054688,157.10252380371094
m287,164.13844,195.37674,121.41341,152.08325,233.6406707763672,209.8169403076172,158.0915985107422,144.61947631835938,119.82220458984375,82.69384765625,120.96160125732422,123.73035430908203,161.63241577148438,184.4234161376953,115.82132720947266,153.05328369140625,246.81674194335938,204.52645874023438,160.27821350097656,153.01853942871094,116.85462188720703,90.14501953125,119.09432220458984,136.74876403808594
m288,246.81451,228.93466,173.43163,309.09128,362.7126159667969,203.23492431640625,141.5128173828125,137.65516662597656,134.95254516601562,221.87338256835938,178.38311767578125,172.3718719482422,260.8018798828125,239.58250427246094,183.3161163330078,292.8540954589844,385.1439208984375,188.1729278564453,144.0557403564453,130.183349609375,139.2014617919922,224.50465393066406,189.7281036376953,188.63449096679688
m289,2162.9138,3580.5503,4521.3164,4912.7607,4856.787109375,3190.41064453125,1563.53955078125,678.7686157226562,760.4500122070312,1010.24169921875,798.1759033203125,1002.7972412109375,2296.52099609375,3902.90673828125,4804.45263671875,5042.16943359375,4835.541015625,3375.890380859375,1703.5316162109375,796.328857421875,883.7633056640625,1163.7081298828125,938.3056030273438,1287.1337890625
m290,946.13904,1256.3481,1244.1862,1552.7401,1349.0390625,1110.202880859375,882.6511840820312,812.196044921875,1277.66064453125,1314.657958984375,947.941162109375,773.7098388671875,1074.3193359375,1309.25927734375,1319.244384765625,1525.390380859375,1410.20556640625,1168.8768310546875,985.0296020507812,807.7717895507812,1345.560791015625,1345.10302734375,985.1222534179688,830.7796630859375
m291,276.09763,437.00076,844.0873,625.7857,483.3780822753906,562.3322143554688,272.9364013671875,203.05941772460938,348.63037109375,313.36383056640625,233.28176879882812,292.3730773925781,287.18096923828125,472.70294189453125,860.6390380859375,645.9493408203125,523.8123168945312,595.859130859375,295.69952392578125,237.6672821044922,345.24609375,328.41900634765625,250.20909118652344,296.2279357910156
m292,1417.6411,1936.2179,2395.7986,2479.5166,2031.9056396484375,1948.531005859375,1375.57373046875,1180.3408203125,1936.4173583984375,1917.8656005859375,1408.4735107421875,1295.4337158203125,1577.3865966796875,2018.194091796875,2540.869873046875,2492.827392578125,2179.59619140625,2036.8023681640625,1440.365234375,1197.5946044921875,2013.544189453125,1933.5052490234375,1476.5858154296875,1383.8458251953125
m293,14042.965,20285.146,23247.55,30203.863,31469.931640625,22573.044921875,12908.0087890625,8362.9560546875,11082.69140625,11126.4189453125,9063.5693359375,8170.0087890625,14690.4560546875,21944.5703125,24647.37109375,30695.150390625,31724.38671875,23663.607421875,13908.0888671875,9577.3837890625,12115.06640625,11767.2841796875,9586.90234375,9729.8505859375
m294,6350.591,12355.4,22419.719,18957.768,16648.41796875,14050.1220703125,7609.6220703125,3896.45166015625,4414.2392578125,6541.98193359375,5089.83203125,4879.6220703125,6783.9208984375,13464.037109375,23223.75390625,19855.029296875,17072.400390625,15360.32421875,7958.4521484375,4886.55615234375,4727.61962890625,7204.9521484375,5305.87353515625,5610.9248046875
m295,1278.0508,1429.9043,850.7986,1184.9213,1704.3956298828125,1504.329833984375,1225.976318359375,1089.306884765625,1083.416748046875,880.8494262695312,927.0183715820312,1031.8916015625,1324.434814453125,1463.226806640625,898.6185302734375,1192.0640869140625,1775.1734619140625,1526.342041015625,1352.0577392578125,1160.7493896484375,1093.6241455078125,991.2198486328125,1046.7296142578125,1118.6630859375
m296,1479.8789,1574.2555,1580.0875,1961.571,2047.18408203125,1451.3465576171875,1107.8671875,986.9969482421875,1193.478271484375,1717.0606689453125,1386.6107177734375,1151.0809326171875,1540.4844970703125,1634.7520751953125,1607.915283203125,1939.5091552734375,2097.65869140625,1461.0491943359375,1178.5572509765625,999.7803955078125,1237.3140869140625,1724.1295166015625,1416.7978515625,1268.252197265625
m297,23655.287,36463.457,50543.332,53745.633,52473.05859375,41353.984375,23842.6953125,14468.1005859375,17004.3515625,19450.138671875,16178.509765625,15229.4931640625,24665.1640625,39398.75390625,52722.0390625,55322.96484375,53145.05078125,43493.0234375,25257.470703125,16686.8828125,18725.724609375,20971.203125,17468.787109375,18030.08984375
m298,4052.4626,6194.6455,5768.4717,6805.3896,7756.876953125,4749.87744140625,1888.505859375,996.7954711914062,983.7671508789062,997.1210327148438,1212.0225830078125,1633.5064697265625,4201.86572265625,6562.56787109375,6248.52978515625,6819.294921875,7636.7744140625,4690.5166015625,2022.7979736328125,1090.7147216796875,1048.236083984375,1309.8653564453125,1399.133056640625,1998.3724365234375
m299,403.48184,735.9323,1274.4354,1158.1508,962.9063110351562,815.8934936523438,455.0828552246094,257.6015625,288.4760437011719,432.74798583984375,390.2716369628906,346.2561950683594,438.14666748046875,815.3490600585938,1339.640380859375,1159.677490234375,982.228271484375,867.8197631835938,477.0755920410156,273.3658752441406,328.51153564453125,472.36224365234375,386.29193115234375,358.04705810546875
m300,270.9642,274.54874,158.04156,187.57227,251.4481201171875,249.59716796875,187.0765838623047,154.66195678710938,190.12680053710938,215.81039428710938,185.41079711914062,169.69741821289062,271.0404052734375,300.60968017578125,175.4713592529297,193.3878631591797,277.87554931640625,254.05848693847656,198.56497192382812,151.5840301513672,188.3217315673828,229.91915893554688,207.07113647460938,180.78982543945312
m301,321.35956,294.84244,255.2237,589.47003,672.4436645507812,369.20245361328125,236.81858825683594,189.04171752929688,236.62628173828125,522.6317138671875,384.23455810546875,278.3846740722656,339.8929443359375,291.8575134277344,303.709716796875,537.37451171875,692.5423583984375,333.3370361328125,294.5960388183594,221.385986328125,269.7783508300781,517.4478759765625,385.4965515136719,269.8457946777344
m302,5365.805,7806.572,7860.384,9017.707,9961.138671875,6536.2568359375,2881.224853515625,1660.026611328125,1660.34619140625,2261.87109375,2282.749267578125,2499.229248046875,5538.01806640625,8362.77734375,8524.501953125,9028.53515625,9890.2548828125,6405.64501953125,3100.1748046875,1784.3609619140625,1837.076171875,2640.3671875,2524.14208984375,3026.451904296875
m303,1608.9606,2562.682,2766.7805,3108.593,3062.881103515625,1505.3092041015625,459.7471618652344,130.33253479003906,250.36526489257812,415.17572021484375,266.6250915527344,437.1208190917969,1762.760009765625,2853.56103515625,3000.6298828125,3225.3974609375,2991.974365234375,1576.2445068359375,490.4739685058594,221.37713623046875,337.06048583984375,504.546142578125,377.731201171875,697.048095703125
m304,372.03632,778.36926,1348.667,1220.4775,1009.5537109375,613.5422973632812,235.44752502441406,136.95352172851562,201.5973663330078,372.32720947265625,202.77647399902344,204.5954132080078,447.5281066894531,886.0366821289062,1420.306884765625,1248.03515625,1022.397216796875,680.5714721679688,259.3067932128906,187.367919921875,246.10342407226562,422.72528076171875,240.60379028320312,217.82833862304688
m305,2332.6267,3766.0222,4438.135,4800.636,4490.5517578125,2406.49658203125,882.7572021484375,366.64947509765625,556.8010864257812,858.1114501953125,618.4932861328125,864.15966796875,2548.740478515625,4107.42578125,4759.37548828125,4955.7822265625,4419.5068359375,2512.950927734375,996.1182250976562,499.376708984375,642.5742797851562,1005.6556396484375,805.7985229492188,1147.7052001953125
m306,710.67786,1201.6315,1487.6809,1652.429,1537.754150390625,938.5885620117188,358.4571533203125,196.07484436035156,255.39016723632812,170.07705688476562,226.3656005859375,357.24810791015625,819.4627685546875,1371.2275390625,1615.4493408203125,1685.1243896484375,1527.1285400390625,1005.2955322265625,433.2998352050781,238.20169067382812,300.9623718261719,280.5701904296875,311.79278564453125,438.78289794921875
m307,154.44107,287.68866,573.50116,429.91553,345.0567321777344,283.5109558105469,171.3673858642578,67.0306396484375,82.33055114746094,204.6105499267578,114.06239318847656,128.3338165283203,169.18763732910156,309.69134521484375,597.7030639648438,448.64288330078125,345.0443420410156,323.0625,163.41429138183594,105.64805603027344,116.60816955566406,220.9699249267578,137.66400146484375,155.8040008544922
m308,117.5016,95.51502,110.72797,139.68488,115.04059600830078,88.15098571777344,75.5583267211914,44.845985412597656,67.16212463378906,84.20203399658203,98.62982940673828,150.61923217773438,126.29944610595703,102.07919311523438,112.49295806884766,139.24609375,136.76345825195312,91.98332214355469,76.58402252197266,42.56203842163086,77.44503021240234,83.61458587646484,103.49459075927734,153.41351318359375
m309,1165.8607,1803.5088,2344.2554,2451.806,2162.06494140625,1455.274169921875,690.23388671875,414.278564453125,493.2391052246094,487.3284606933594,517.6309814453125,724.198974609375,1297.6090087890625,2001.1021728515625,2542.175537109375,2504.17529296875,2184.771240234375,1565.248291015625,794.4524536132812,481.6622314453125,570.4929809570312,625.4651489257812,639.2403564453125,822.426025390625
m310,2480.758,3712.261,3413.1128,3289.5657,3211.90771484375,2201.09326171875,1353.2926025390625,744.1971435546875,824.740478515625,1758.0712890625,2108.666748046875,1375.291015625,2717.8037109375,4065.0302734375,3583.923583984375,3388.864990234375,3351.0810546875,2304.6865234375,1399.17626953125,855.53271484375,845.4542846679688,1940.3282470703125,2110.66259765625,1660.361572265625
m311,418.82706,713.0084,1327.8479,1017.36725,762.8984375,629.2780151367188,406.9285888671875,280.05426025390625,393.24212646484375,692.7645874023438,518.9769287109375,373.0998229980469,457.408447265625,809.3245239257812,1344.8255615234375,1065.12548828125,801.3779907226562,698.9083862304688,406.798828125,323.2723388671875,408.35736083984375,737.8095703125,511.50103759765625,404.5993957519531
m312,376.09583,405.4163,254.352,292.85876,467.89544677734375,494.0975646972656,372.1385192871094,283.0967102050781,307.8701171875,256.43218994140625,225.24139404296875,276.2787170410156,380.0955505371094,416.8619079589844,267.1327819824219,307.1912536621094,496.8436584472656,493.6452941894531,383.2354736328125,293.792724609375,310.399658203125,274.4897155761719,261.74725341796875,299.94879150390625
m313,458.35266,414.69376,346.40137,423.42288,440.7336730957031,350.5812072753906,255.09417724609375,267.66729736328125,345.6064758300781,522.0015258789062,435.22265625,333.53515625,479.473876953125,440.56292724609375,352.24176025390625,410.41015625,492.0599670410156,357.3363342285156,265.6495056152344,265.69000244140625,349.9962158203125,550.798583984375,446.0027770996094,346.749755859375
m314,3997.845,5489.4736,5746.1714,5329.6694,5167.716796875,3951.64453125,2529.256103515625,1666.413818359375,1880.843994140625,3488.48779296875,3570.787841796875,2542.956298828125,4353.5439453125,6034.42724609375,6004.55419921875,5591.693359375,5414.1357421875,4117.04736328125,2688.665283203125,1877.7733154296875,2010.3260498046875,3787.761474609375,3607.725341796875,3004.66845703125
m315,507.90463,802.37885,668.2963,761.72034,794.2944946289062,581.5452270507812,291.2765197753906,113.98845672607422,165.82577514648438,172.0872802734375,237.7079315185547,256.323486328125,524.8767700195312,833.8176879882812,721.0011596679688,745.9573364257812,810.642578125,589.7996826171875,308.2650451660156,131.67564392089844,201.4021453857422,198.77459716796875,276.71307373046875,289.1848449707031
